MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading
367396710,2021-01-03T16:54:02,37.79689000000001,-122.32526,2.3,107.2,287.0
367396710,2021-01-03T17:00:03,37.79613,-122.32168,0.8,85.6,10.0
367396710,2021-01-03T17:05:22,37.79641,-122.32091,0.2,39.3,15.0
367396710,2021-01-03T17:16:32,37.79702,-122.32084,0.2,280.9,31.0
367396710,2021-01-03T17:17:42,37.79702,-122.32076,0.2,53.5,15.0
367396710,2021-01-03T17:44:01,37.79702,-122.32072,0.1,239.2,17.0
367396710,2021-01-03T17:49:52,37.79637,-122.31877,8.6,105.7,109.0
367396710,2021-01-03T17:52:12,37.79447,-122.31193,8.9,109.9,109.0
367396710,2021-01-03T17:55:28,37.79293,-122.30203,8.8,85.2,87.0
367396710,2021-01-03T17:58:52,37.79288,-122.29185,7.5,93.7,93.0
367396710,2021-01-03T18:57:12,37.79215,-122.28637,0.1,46.0,179.0
367396710,2021-01-03T18:59:31,37.79214,-122.28637,0.1,359.4,178.0
367396710,2021-01-03T19:15:02,37.79214,-122.28637,0.1,203.2,178.0
367396710,2021-01-03T19:36:53,37.79214,-122.28637,0.1,227.7,175.0
367396710,2021-01-03T19:56:12,37.79214,-122.28636000000002,0.2,312.4,177.0
367396710,2021-01-03T20:01:03,37.79214,-122.28637,0.1,285.1,178.0
367396710,2021-01-03T20:55:02,37.79214,-122.28637,0.1,145.4,176.0
367396710,2021-01-03T21:12:53,37.79214,-122.28637,0.1,337.9,178.0
367396710,2021-01-03T21:17:22,37.79214,-122.28636000000002,0.1,72.2,178.0
367396710,2021-01-03T21:49:32,37.79214,-122.28636000000002,0.1,30.3,176.0
367396710,2021-01-03T21:53:03,37.79212,-122.28637,0.1,104.5,176.0
367396710,2021-01-03T22:16:12,37.79214,-122.28636000000002,0.1,223.3,180.0
367396710,2021-01-03T22:22:02,37.79214,-122.28636000000002,0.1,32.3,181.0
367396710,2021-01-03T23:29:02,37.79212,-122.28639,0.1,246.2,171.0
367396710,2021-01-03T23:46:12,37.79212,-122.28639,0.1,38.7,173.0
367396710,2021-01-04T00:00:03,37.79212,-122.28639,0.1,137.9,174.0
367396710,2021-01-04T00:01:12,37.79212,-122.28639,0.1,160.8,175.0
367396710,2021-01-04T00:02:23,37.79212,-122.28639,0.1,234.3,175.0
367396710,2021-01-04T00:08:12,37.79212,-122.2864,0.1,154.7,174.0
367396710,2021-01-04T00:10:33,37.79212,-122.28639,0.1,167.8,174.0
367396710,2021-01-04T00:12:52,37.79212,-122.28639,0.2,56.5,173.0
367396710,2021-01-04T00:16:22,37.79212,-122.28639,0.1,113.2,175.0
367396710,2021-01-04T00:15:13,37.79212,-122.28639,0.1,249.6,173.0
367396710,2021-01-04T00:18:42,37.79212,-122.28639,0.1,26.0,173.0
367396710,2021-01-04T00:21:03,37.79212,-122.28639,0.1,196.6,171.0
367396710,2021-01-04T00:22:13,37.79212,-122.28639,0.1,127.8,171.0
367396710,2021-01-04T00:24:23,37.79212,-122.28639,0.3,348.6,172.0
367396710,2021-01-04T00:30:11,37.79212,-122.28639,0.1,101.5,173.0
367396710,2021-01-04T00:34:51,37.79212,-122.28639,0.1,324.2,174.0
367396710,2021-01-04T00:36:02,37.79212,-122.28639,0.1,258.7,174.0
367396710,2021-01-04T00:40:41,37.79212,-122.28639,0.1,151.1,173.0
367396710,2021-01-04T00:39:32,37.79212,-122.28639,0.1,199.8,174.0
367396710,2021-01-04T00:37:12,37.79212,-122.28639,0.1,202.9,174.0
367396710,2021-01-04T00:44:03,37.79212,-122.28639,0.1,55.8,173.0
367396710,2021-01-04T00:45:13,37.79212,-122.28639,0.1,208.3,171.0
367396710,2021-01-04T00:48:33,37.79213,-122.28639,0.1,205.4,173.0
367396710,2021-01-04T00:49:42,37.79213,-122.28639,0.1,56.6,173.0
367396710,2021-01-04T00:53:03,37.79212,-122.28639,0.1,206.1,173.0
367396710,2021-01-04T00:54:12,37.79212,-122.28639,0.1,88.7,172.0
367396710,2021-01-04T00:55:22,37.79212,-122.28639,0.2,15.3,173.0
367396710,2021-01-04T00:58:52,37.79212,-122.28639,0.2,37.7,171.0
367396710,2021-01-04T01:08:03,37.79215,-122.28639,0.1,92.7,179.0
367396710,2021-01-04T01:00:02,37.79212,-122.28639,0.2,217.7,172.0
367396710,2021-01-04T01:02:23,37.79213,-122.28638,0.1,332.2,174.0
367396710,2021-01-04T01:04:42,37.79214,-122.28638,0.1,308.5,174.0
367396710,2021-01-04T01:17:22,37.79213,-122.28638,0.2,353.7,175.0
367396710,2021-01-04T01:16:13,37.79213,-122.28638,0.3,88.3,174.0
367396710,2021-01-04T01:19:43,37.79214,-122.28638,0.1,313.9,174.0
367396710,2021-01-04T01:22:01,37.79215,-122.28638,0.1,14.7,176.0
367396710,2021-01-04T01:18:32,37.79213,-122.28638,0.1,73.2,175.0
367396710,2021-01-04T01:27:53,37.79214,-122.28638,0.1,205.9,175.0
367396710,2021-01-04T01:29:02,37.79214,-122.28638,0.2,346.1,175.0
367396710,2021-01-04T01:24:21,37.79215,-122.28639,0.1,95.4,176.0
367396710,2021-01-04T01:26:43,37.79214,-122.28639,0.1,173.4,175.0
367396710,2021-01-04T01:34:43,37.79213,-122.28638,0.1,163.8,175.0
367396710,2021-01-04T01:38:13,37.79215,-122.28638,0.1,4.9,178.0
367396710,2021-01-04T01:33:42,37.79213,-122.28638,0.1,150.2,175.0
367396710,2021-01-04T01:35:52,37.79213,-122.28638,0.1,124.5,175.0
367396710,2021-01-04T01:42:52,37.79215,-122.28638,0.2,6.5,177.0
367396710,2021-01-04T01:37:02,37.79214,-122.28638,0.2,180.4,176.0
367396710,2021-01-04T01:52:13,37.79216,-122.28638,0.1,56.0,177.0
367396710,2021-01-04T01:48:42,37.79216,-122.28638,0.1,124.7,175.0
367396710,2021-01-04T01:53:22,37.79216,-122.28638,0.1,21.1,176.0
367396710,2021-01-04T01:47:33,37.79215,-122.28639,0.2,200.4,174.0
367396710,2021-01-04T01:49:53,37.79216,-122.28638,0.1,226.7,177.0
367396710,2021-01-04T01:58:52,37.79216,-122.28638,0.1,137.5,179.0
367396710,2021-01-04T02:01:12,37.79216,-122.28638,0.2,20.2,179.0
367396710,2021-01-04T02:03:33,37.79216,-122.28638,0.1,304.7,179.0
367396710,2021-01-04T02:02:22,37.79216,-122.28638,0.1,119.0,178.0
367396710,2021-01-04T02:05:52,37.79216,-122.28637,0.1,132.9,179.0
367396710,2021-01-04T02:07:02,37.79217,-122.28637,0.1,352.1,179.0
367396710,2021-01-04T02:09:22,37.79217,-122.28637,0.1,156.1,179.0
367396710,2021-01-04T02:12:50,37.79182,-122.2872,5.4,237.8,246.0
367396710,2021-01-04T02:13:52,37.79207,-122.28955,7.7,284.9,285.0
367396710,2021-01-04T02:18:22,37.79235,-122.30304,8.8,277.9,278.0
367396710,2021-01-04T02:19:32,37.79302,-122.3066,8.9,284.9,285.0
367396710,2021-01-04T02:17:12,37.79215,-122.2994,8.9,269.8,269.0
367396710,2021-01-04T02:24:12,37.79605,-122.32045,8.5,284.6,283.0
367396710,2021-01-04T02:16:03,37.79227,-122.29582,8.8,267.2,267.0
367396710,2021-01-04T02:27:43,37.79831,-122.32842,6.1,287.6,288.0
367396710,2021-01-04T02:23:02,37.79521,-122.31713,8.6,284.0,284.0
367396710,2021-01-04T02:28:52,37.79893,-122.33087,6.3,287.2,286.0
367396710,2021-01-04T02:30:02,37.79954,-122.33331,6.2,287.6,287.0
367396710,2021-01-04T02:25:22,37.79691,-122.32356,7.6,290.2,292.0
367396710,2021-01-04T02:33:22,37.80141,-122.34014,6.0,289.5,288.0
367396710,2021-01-04T02:35:25,37.8037,-122.34279,5.2,12.9,34.0
367396710,2021-01-04T02:37:32,37.80443,-122.34196,0.2,166.4,69.0
367396710,2021-01-04T02:26:33,37.79773,-122.32602,5.9,288.4,286.0
367396710,2021-01-04T02:32:13,37.80073,-122.33777,6.2,290.6,288.0
367396710,2021-01-04T02:34:23,37.80224000000001,-122.34204,6.1,316.3,319.0
367396710,2021-01-04T02:36:29,37.80443,-122.34203,0.7,61.0,75.0
367396710,2021-01-04T02:43:12,37.8044,-122.34194,0.1,357.6,54.0
367396710,2021-01-04T02:47:41,37.8044,-122.34193,0.1,60.8,54.0
367396710,2021-01-04T02:39:43,37.8044,-122.34194,0.1,348.0,51.0
367396710,2021-01-04T02:48:43,37.8044,-122.34194,0.1,336.1,55.0
367396710,2021-01-04T02:53:21,37.8044,-122.34193,0.1,357.0,54.0
367396710,2021-01-04T02:42:02,37.8044,-122.34194,0.1,92.7,52.0
367396710,2021-01-04T02:54:31,37.8044,-122.34193,0.1,321.4,54.0
367396710,2021-01-04T03:01:12,37.8044,-122.34193,0.1,355.3,54.0
367396710,2021-01-04T03:00:02,37.8044,-122.34193,0.1,248.0,54.0
367396710,2021-01-04T03:11:42,37.8044,-122.34193,0.1,124.0,54.0
367396710,2021-01-04T03:17:33,37.80441,-122.34193,0.1,130.0,54.0
367396710,2021-01-04T03:26:28,37.80582,-122.34305,7.4,1.9,5.0
367396710,2021-01-04T03:16:21,37.80441,-122.34193,0.1,88.6,55.0
367396710,2021-01-04T03:27:31,37.80743,-122.34144,8.0,52.0,51.0
367396710,2021-01-04T03:30:55,37.81162,-122.33176,10.5,88.2,90.0
367396710,2021-01-04T03:22:12,37.80441,-122.34193,0.1,228.7,53.0
367396710,2021-01-04T03:34:06,37.81283,-122.32991,6.1,268.6,261.0
367396710,2021-01-04T03:35:13,37.81217,-122.33216000000002,6.6,243.9,244.0
367396710,2021-01-04T03:38:52,37.80862,-122.33943,6.6,237.5,240.0
367396710,2021-01-04T03:36:22,37.81124000000001,-122.33457,6.7,244.9,243.0
367396710,2021-01-04T03:41:03,37.80615,-122.34408,8.5,239.0,239.0
367396710,2021-01-04T03:43:12,37.80437,-122.34994,8.4,251.9,249.0
367396710,2021-01-04T03:25:25,37.80427,-122.34255,3.0,249.8,76.0
367396710,2021-01-04T03:42:09,37.80502,-122.34693,8.2,253.2,251.0
367396710,2021-01-04T03:44:16,37.80398,-122.35301,8.4,257.1,254.0
367396710,2021-01-04T03:45:21,37.80351,-122.3562,8.3,261.3,257.0
367396710,2021-01-04T03:32:02,37.81137,-122.32788,9.9,100.1,101.0
367396710,2021-01-04T03:28:43,37.8091,-122.33863,9.0,51.3,51.0
367396710,2021-01-04T03:46:31,37.80308,-122.35917,6.3,256.7,253.0
367396710,2021-01-04T03:29:52,37.81077,-122.33543,10.3,61.7,63.0
367396710,2021-01-04T03:49:52,37.80395,-122.36665,5.7,278.4,270.0
367396710,2021-01-04T03:51:59,37.80234,-122.36824,10.1,110.7,117.0
367396710,2021-01-04T03:53:01,37.80148,-122.36459,10.2,96.5,106.0
367396710,2021-01-04T03:50:56,37.80378,-122.3686,6.8,242.2,222.0
367396710,2021-01-04T03:54:12,37.8014,-122.36094,9.1,90.3,96.0
367396710,2021-01-04T03:37:33,37.81018,-122.33702,6.7,238.4,235.0
367396710,2021-01-04T03:58:26,37.80388,-122.35022,6.9,75.0,83.0
367396710,2021-01-04T03:57:25,37.803000000000004,-122.35258,7.3,75.7,75.0
367396710,2021-01-04T03:59:28,37.80491,-122.34807,6.6,58.9,64.0
367396710,2021-01-04T04:03:06,37.80831,-122.34174,5.2,54.8,47.0
367396710,2021-01-04T04:04:10,37.80902,-122.34015,4.6,68.2,51.0
367396710,2021-01-04T04:06:22,37.81028,-122.33759,3.5,55.2,94.0
367396710,2021-01-04T04:07:26,37.81098,-122.33649,4.7,58.0,98.0
367396710,2021-01-04T04:08:31,37.81135,-122.33519,3.6,66.6,92.0
367396710,2021-01-04T04:10:42,37.81225,-122.33275,3.5,93.2,82.0
367396710,2021-01-04T04:13:02,37.81248,-122.33023,3.4,109.3,88.0
367396710,2021-01-04T03:56:22,37.80244,-122.35508,4.8,72.4,79.0
367396710,2021-01-04T04:15:22,37.81262,-122.32806,2.5,80.5,95.0
367396710,2021-01-04T03:55:13,37.8017,-122.35793,8.5,77.6,90.0
367396710,2021-01-04T04:14:11,37.81252,-122.3291,2.6,87.5,85.0
367396710,2021-01-04T04:11:53,37.81236,-122.33142,3.0,82.3,88.0
367396710,2021-01-04T03:59:59,37.80553,-122.34711,6.4,55.3,62.0
367396710,2021-01-04T04:01:03,37.80645,-122.34511,5.9,64.2,51.0
367396710,2021-01-04T04:19:42,37.81282,-122.32469,2.0,82.4,79.0
367396710,2021-01-04T04:18:39,37.81275,-122.32544,2.5,72.3,79.0
367396710,2021-01-04T04:24:13,37.81361,-122.32176,1.0,85.8,159.0
367396710,2021-01-04T04:28:42,37.81409,-122.32055,0.5,76.9,132.0
367396710,2021-01-04T04:33:22,37.81399,-122.31996,0.2,198.8,143.0
367396710,2021-01-04T04:34:29,37.81396,-122.32002,1.3,320.7,134.0
367396710,2021-01-04T04:32:13,37.81406,-122.32004,0.1,159.0,143.0
367396710,2021-01-04T04:36:35,37.8139,-122.31977,0.4,52.7,145.0
367396710,2021-01-04T04:17:33,37.81269,-122.32629,2.1,86.2,92.0
367396710,2021-01-04T04:20:52,37.81298,-122.32395,1.7,82.7,77.0
367396710,2021-01-04T04:40:02,37.81387,-122.31976,0.1,336.6,131.0
367396710,2021-01-04T04:22:02,37.81311,-122.32326,1.7,89.6,87.0
367396710,2021-01-04T04:23:12,37.81338,-122.32222,2.5,58.3,110.0
367396710,2021-01-04T04:25:15,37.81375,-122.32143,0.5,80.7,144.0
367396710,2021-01-04T04:42:18,37.81388,-122.31976,0.2,13.4,134.0
367396710,2021-01-04T04:27:33,37.81403,-122.32078,0.5,65.7,138.0
367396710,2021-01-04T04:26:22,37.81389,-122.3211,1.1,53.1,139.0
367396710,2021-01-04T04:47:51,37.81389,-122.31975,0.1,103.2,134.0
367396710,2021-01-04T04:48:52,37.81389,-122.31976,0.1,321.2,133.0
367396710,2021-01-04T04:50:03,37.81389,-122.31976,0.4,13.8,134.0
367396710,2021-01-04T04:31:02,37.81408,-122.32017,0.3,92.4,136.0
367396710,2021-01-04T04:54:33,37.81347,-122.32093,6.9,246.1,250.0
367396710,2021-01-04T04:55:36,37.81295,-122.32411,9.8,249.5,251.0
367396710,2021-01-04T04:53:32,37.81402,-122.31986,0.8,339.2,159.0
367396710,2021-01-04T04:56:39,37.81204,-122.32757,9.8,263.7,266.0
367396710,2021-01-04T04:35:33,37.81404000000001,-122.31998,0.3,56.1,130.0
367396710,2021-01-04T04:59:52,37.80959,-122.33819,10.2,243.3,240.0
367396710,2021-01-04T04:41:12,37.81391,-122.31973,1.1,47.0,148.0
367396710,2021-01-04T05:00:02,37.80936,-122.33871,10.1,240.7,239.0
367396710,2021-01-04T05:03:16,37.80309000000001,-122.34255,9.0,143.9,143.0
367396710,2021-01-04T05:01:13,37.80759000000001,-122.34198,9.0,228.8,228.0
367396710,2021-01-04T05:06:32,37.79966,-122.33257,9.6,111.6,110.0
367396710,2021-01-04T05:11:03,37.79562,-122.31824,9.6,108.4,108.0
367396710,2021-01-04T04:52:22,37.81394,-122.31982,0.2,261.9,130.0
367396710,2021-01-04T05:07:41,37.79857,-122.3289,9.6,110.2,110.0
367396710,2021-01-04T04:57:41,37.81198,-122.33121,9.9,265.3,263.0
367396710,2021-01-04T05:14:42,37.79297,-122.30607,9.9,98.6,98.0
367396710,2021-01-04T05:13:22,37.79378,-122.31057,9.7,106.1,106.0
367396710,2021-01-04T05:10:02,37.79646,-122.32151,9.6,108.1,108.0
367396710,2021-01-04T05:02:15,37.80542,-122.34371000000002,9.0,186.1,180.0
367396710,2021-01-04T05:12:13,37.79467,-122.31443,9.6,106.3,106.0
367396710,2021-01-04T05:04:19,37.80162,-122.33974,9.5,107.8,107.0
367396710,2021-01-04T05:18:12,37.79288,-122.29419,8.8,88.9,88.0
367396710,2021-01-04T05:05:22,37.80073,-122.33622,9.8,109.3,109.0
367396710,2021-01-04T05:22:35,37.79229,-122.28598999999998,0.2,186.0,267.0
367396710,2021-01-04T05:17:02,37.79279,-122.29804,10.1,88.5,86.0
367396710,2021-01-04T05:21:32,37.7925,-122.28592,2.0,148.8,178.0
367396710,2021-01-04T05:24:43,37.79229,-122.286,0.1,163.2,268.0
367396710,2021-01-04T05:08:52,37.79746,-122.32524,9.7,108.8,109.0
367396710,2021-01-04T05:30:33,37.7923,-122.28598,0.1,1.6,271.0
367396710,2021-01-04T05:34:01,37.7923,-122.28598,0.1,149.3,271.0
367396710,2021-01-04T05:31:43,37.7923,-122.28598,0.1,120.0,271.0
367396710,2021-01-04T05:38:43,37.7923,-122.28598,0.1,160.6,273.0
367396710,2021-01-04T05:20:29,37.79288,-122.28765,6.3,98.4,103.0
367396710,2021-01-04T05:50:12,37.7923,-122.28597,0.2,351.2,269.0
367396710,2021-01-04T05:55:53,37.7923,-122.28597,0.1,13.6,270.0
367396710,2021-01-04T05:35:12,37.7923,-122.28598,0.1,302.2,271.0
367396710,2021-01-04T05:59:13,37.7923,-122.28597,0.1,197.0,271.0
367396710,2021-01-04T06:02:21,37.79229,-122.28597,0.2,332.0,271.0
367396710,2021-01-04T06:03:23,37.79229,-122.28598,0.1,23.5,270.0
367396710,2021-01-04T06:01:13,37.79229,-122.28597,0.1,18.0,271.0
367396710,2021-01-04T05:44:23,37.7923,-122.28598,0.2,344.3,271.0
367396710,2021-01-04T06:05:43,37.79229,-122.28598,0.1,184.1,271.0
367396710,2021-01-04T06:09:12,37.79229,-122.28598,0.1,87.3,271.0
367396710,2021-01-04T05:49:02,37.7923,-122.28598,0.3,345.0,270.0
367396710,2021-01-04T06:12:42,37.79229,-122.28597,0.1,9.5,272.0
367396710,2021-01-04T05:51:13,37.7923,-122.28597,0.1,210.4,269.0
367396710,2021-01-04T05:58:03,37.7923,-122.28598,0.1,331.6,271.0
367396710,2021-01-04T06:17:23,37.79229,-122.28598,0.2,225.5,272.0
367396710,2021-01-04T06:19:42,37.79229,-122.28598,0.1,98.1,271.0
367396710,2021-01-04T06:04:33,37.79229,-122.28598,0.1,246.8,272.0
367396710,2021-01-04T06:26:42,37.79229,-122.28598,0.1,61.1,272.0
367396710,2021-01-04T06:10:22,37.79229,-122.28598,0.1,247.0,272.0
367396710,2021-01-04T06:34:32,37.79229,-122.28598,0.1,341.7,270.0
367396710,2021-01-04T06:36:53,37.79229,-122.28598,0.1,146.2,271.0
367396710,2021-01-04T06:33:23,37.79229,-122.28598,0.1,341.5,270.0
367396710,2021-01-04T06:22:02,37.79229,-122.28597,0.2,190.0,270.0
367396710,2021-01-04T06:39:13,37.79229,-122.28598,0.1,25.5,270.0
367396710,2021-01-04T06:23:12,37.79229,-122.28597,0.2,344.2,270.0
367396710,2021-01-04T06:42:43,37.79229,-122.28598,0.2,259.9,269.0
367396710,2021-01-04T06:45:01,37.79229,-122.28598,0.1,297.8,269.0
367396710,2021-01-04T06:24:22,37.79229,-122.28598,0.1,226.1,271.0
367396710,2021-01-04T06:50:33,37.79229,-122.28598,0.1,119.0,269.0
367396710,2021-01-04T06:38:03,37.79229,-122.28598,0.1,314.2,269.0
367396710,2021-01-04T06:41:32,37.79229,-122.28598,0.1,258.6,270.0
367396710,2021-01-04T06:43:53,37.79229,-122.28598,0.1,343.1,269.0
367396710,2021-01-04T07:02:23,37.79229,-122.28598999999998,0.1,234.6,270.0
367396710,2021-01-04T07:01:12,37.79229,-122.28598999999998,0.1,130.5,270.0
367396710,2021-01-04T06:56:22,37.79229,-122.28598999999998,0.1,169.5,270.0
367396710,2021-01-04T06:57:31,37.79229,-122.28598,0.1,234.9,269.0
367396710,2021-01-04T07:05:43,37.79229,-122.28598999999998,0.2,276.3,270.0
367396710,2021-01-04T07:06:53,37.79228,-122.28598999999998,0.1,182.9,269.0
367396710,2021-01-04T06:49:22,37.79229,-122.28598,0.1,28.9,269.0
367396710,2021-01-04T06:46:11,37.79229,-122.28598,0.1,253.3,269.0
367396710,2021-01-04T07:11:31,37.79228,-122.28598999999998,0.1,7.7,269.0
367396710,2021-01-04T07:17:13,37.79228,-122.28598999999998,0.2,32.5,270.0
367396710,2021-01-04T06:58:42,37.79229,-122.28598999999998,0.1,232.5,270.0
367396710,2021-01-04T07:23:01,37.79229,-122.28598999999998,0.1,80.7,269.0
367396710,2021-01-04T07:25:23,37.79229,-122.28598999999998,0.2,319.4,270.0
367396710,2021-01-04T07:42:53,37.79229,-122.28598999999998,0.3,44.6,269.0
367396710,2021-01-04T07:39:22,37.79229,-122.28598999999998,0.1,221.3,269.0
367396710,2021-01-04T07:47:23,37.79229,-122.28598999999998,0.1,194.1,269.0
367396710,2021-01-04T07:46:13,37.79229,-122.28598999999998,0.2,345.4,269.0
367396710,2021-01-04T07:48:31,37.79229,-122.28598,0.1,228.4,270.0
367396710,2021-01-04T07:50:52,37.79229,-122.28598,0.2,219.5,270.0
367396710,2021-01-04T07:56:42,37.79229,-122.28598,0.1,199.1,271.0
367396710,2021-01-04T07:52:02,37.79229,-122.28598,0.1,28.3,270.0
367396710,2021-01-04T07:32:22,37.79229,-122.28598999999998,0.1,83.5,271.0
367396710,2021-01-04T07:55:31,37.79229,-122.28598999999998,0.1,29.5,270.0
367396710,2021-01-04T08:01:11,37.79229,-122.28598999999998,0.1,141.3,270.0
367396710,2021-01-04T08:02:12,37.79229,-122.28598,0.1,250.4,270.0
367396710,2021-01-04T07:31:13,37.79229,-122.28598999999998,0.1,146.5,270.0
367396710,2021-01-04T08:18:31,37.79229,-122.28598,0.1,148.1,269.0
367396710,2021-01-04T08:15:02,37.7923,-122.28598999999998,0.1,136.8,270.0
367396710,2021-01-04T08:20:42,37.79229,-122.28598,0.1,168.9,270.0
367396710,2021-01-04T08:28:43,37.7923,-122.28598,0.1,249.5,270.0
367396710,2021-01-04T08:32:03,37.7923,-122.28598999999998,0.1,124.0,270.0
367396710,2021-01-04T08:08:03,37.79229,-122.28598999999998,0.1,258.4,269.0
367396710,2021-01-04T08:37:42,37.7923,-122.28598,0.1,46.2,269.0
367396710,2021-01-04T08:11:32,37.79229,-122.28598999999998,0.1,108.5,271.0
367396710,2021-01-04T08:12:43,37.7923,-122.28598,0.1,189.7,269.0
367396710,2021-01-04T08:41:02,37.7923,-122.28598,0.1,82.6,269.0
367396710,2021-01-04T08:42:13,37.7923,-122.28598999999998,0.1,357.5,271.0
367396710,2021-01-04T08:46:52,37.7923,-122.28598999999998,0.1,332.2,270.0
367396710,2021-01-04T08:53:52,37.7923,-122.28598,0.1,199.2,271.0
367396710,2021-01-04T08:55:03,37.7923,-122.28598,0.1,197.7,270.0
367396710,2021-01-04T08:29:52,37.7923,-122.28598999999998,0.2,338.8,271.0
367396710,2021-01-04T09:00:02,37.7923,-122.28598,0.1,69.0,271.0
367396710,2021-01-04T09:10:12,37.79229,-122.28601,0.1,2.3,267.0
367396710,2021-01-04T09:12:23,37.79229,-122.286,0.1,20.4,269.0
367396710,2021-01-04T09:13:32,37.79229,-122.286,0.1,319.7,270.0
367396710,2021-01-04T09:14:42,37.79229,-122.286,0.1,286.9,269.0
367396710,2021-01-04T08:48:02,37.7923,-122.28598,0.2,38.2,269.0
367396710,2021-01-04T09:19:23,37.79229,-122.286,0.1,311.5,269.0
367396710,2021-01-04T08:58:33,37.7923,-122.28598,0.1,192.1,270.0
367396710,2021-01-04T08:59:42,37.7923,-122.28598,0.1,127.7,271.0
367396710,2021-01-04T09:28:33,37.7923,-122.286,0.1,328.8,269.0
367396710,2021-01-04T09:35:22,37.7923,-122.286,0.2,105.1,269.0
367396710,2021-01-04T09:39:52,37.79229,-122.286,0.1,306.2,267.0
367396710,2021-01-04T09:42:13,37.7923,-122.28598999999998,0.1,25.4,267.0
367396710,2021-01-04T09:18:12,37.79229,-122.286,0.1,345.1,269.0
367396710,2021-01-04T09:49:03,37.7923,-122.28598,0.1,238.7,268.0
367396710,2021-01-04T09:54:52,37.79229,-122.28598999999998,0.1,76.6,266.0
367396710,2021-01-04T09:33:03,37.7923,-122.286,0.1,284.9,269.0
367396710,2021-01-04T10:04:43,37.79229,-122.286,0.1,64.7,265.0
367396710,2021-01-04T10:08:12,37.7923,-122.28598,0.1,45.5,270.0
367396710,2021-01-04T09:59:33,37.79229,-122.286,0.2,159.2,264.0
367396710,2021-01-04T10:10:32,37.7923,-122.28598,0.1,353.8,271.0
367396710,2021-01-04T10:07:03,37.7923,-122.28598999999998,0.1,272.4,269.0
367396710,2021-01-04T10:16:32,37.7923,-122.28598,0.1,313.2,271.0
367396710,2021-01-04T09:46:43,37.7923,-122.28598999999998,0.1,4.9,267.0
367396710,2021-01-04T10:15:22,37.7923,-122.28598999999998,0.1,59.8,272.0
367396710,2021-01-04T09:50:13,37.7923,-122.28598,0.1,335.9,268.0
367396710,2021-01-04T09:53:43,37.7923,-122.28598999999998,0.1,151.4,268.0
367396710,2021-01-04T10:14:11,37.7923,-122.28598999999998,0.1,3.5,272.0
367396710,2021-01-04T10:00:02,37.79229,-122.286,0.1,165.1,264.0
367396710,2021-01-04T10:21:12,37.7923,-122.28598,0.1,157.0,271.0
367396710,2021-01-04T14:04:13,37.79229,-122.28602,0.1,300.7,267.0
367396710,2021-01-04T14:10:02,37.7923,-122.28602,0.1,110.8,269.0
367396710,2021-01-04T14:12:23,37.7923,-122.28602,0.1,142.8,268.0
367396710,2021-01-04T14:14:42,37.79229,-122.28602,0.1,305.2,269.0
367396710,2021-01-04T14:19:12,37.79229,-122.28602,0.2,281.7,267.0
367396710,2021-01-04T14:13:32,37.7923,-122.28602,0.1,346.4,268.0
367396710,2021-01-04T14:29:31,37.7923,-122.28603,0.1,41.6,268.0
367396710,2021-01-04T14:15:53,37.79229,-122.28602,0.1,299.5,269.0
367396710,2021-01-04T14:33:13,37.79229,-122.28602,0.1,218.4,269.0
367396710,2021-01-04T14:35:32,37.79228,-122.28602,0.2,172.4,271.0
367396710,2021-01-04T14:34:23,37.79229,-122.28603,0.1,206.3,267.0
367396710,2021-01-04T14:36:43,37.79229,-122.28603,0.1,62.6,267.0
367396710,2021-01-04T14:40:12,37.79229,-122.28602,0.1,17.9,267.0
367396710,2021-01-04T14:27:12,37.7923,-122.28602,0.1,333.7,267.0
367396710,2021-01-04T14:43:31,37.79228,-122.28602,0.1,333.7,266.0
367396710,2021-01-04T14:42:22,37.79228,-122.28602,0.1,141.3,266.0
367396710,2021-01-04T14:30:43,37.79229,-122.28602,0.1,184.5,269.0
367396710,2021-01-04T14:05:23,37.79229,-122.28602,0.1,286.4,267.0
367396710,2021-01-04T15:01:13,37.7923,-122.28601,0.2,185.7,268.0
367396710,2021-01-04T15:07:01,37.79229,-122.28601,0.1,193.3,269.0
367396710,2021-01-04T15:02:22,37.7923,-122.28601,0.1,359.3,269.0
367396710,2021-01-04T14:24:53,37.79229,-122.28602,0.1,337.9,269.0
367396710,2021-01-04T14:56:03,37.79229,-122.28601,0.1,14.2,266.0
367396710,2021-01-04T15:10:33,37.79229,-122.28601,0.1,187.3,269.0
367396710,2021-01-04T15:16:22,37.79228,-122.28601,0.2,193.1,269.0
367396710,2021-01-04T15:17:32,37.79228,-122.28602,0.2,191.2,267.0
367396710,2021-01-04T15:22:12,37.79229,-122.28601,0.1,33.5,268.0
367396710,2021-01-04T15:25:22,37.79229,-122.28601,0.1,198.6,269.0
367396710,2021-01-04T15:38:12,37.79229,-122.28601,0.2,184.0,269.0
367396710,2021-01-04T15:34:43,37.79229,-122.28601,0.1,231.0,270.0
367396710,2021-01-04T15:35:53,37.79229,-122.28601,0.1,1.4,269.0
367396710,2021-01-04T15:48:33,37.79229,-122.286,0.1,30.4,268.0
367396710,2021-01-04T15:42:52,37.79229,-122.28601,0.1,292.7,270.0
367396710,2021-01-04T15:33:33,37.79229,-122.286,0.1,298.3,270.0
367396710,2021-01-04T15:45:11,37.79228,-122.28601,0.2,142.8,268.0
